StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,20,2012-07-27,10-20m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,20,2012-07-27,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2012-08-24,0-5m,Ammonium_mgm3,1.6808039999999995
Rottnest Island,-32,115.4167,0,2012-08-24,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2012-08-24,5-10m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,10,2012-08-24,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2012-08-24,10-20m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,20,2012-08-24,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2012-09-28,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2012-09-28,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2012-09-28,5-10m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,10,2012-09-28,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2012-09-28,10-20m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,20,2012-09-28,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-10-19,0-5m,Ammonium_mgm3,0.7003349999999999
Rottnest Island,-32,115.4167,0,2012-10-19,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2012-10-19,5-10m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,10,2012-10-19,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2012-10-19,10-20m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,20,2012-10-19,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-11-26,0-5m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,0,2012-11-26,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2012-11-26,5-10m,Ammonium_mgm3,0.9804689999999999
Rottnest Island,-32,115.4167,10,2012-11-26,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2012-11-26,10-20m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,20,2012-11-26,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2012-12-19,0-5m,Ammonium_mgm3,1.5407369999999996
Rottnest Island,-32,115.4167,0,2012-12-19,0-5m,Nitrate_mgm3,5.602679999999999
Rottnest Island,-32,115.4167,10,2012-12-19,5-10m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,10,2012-12-19,5-10m,Nitrate_mgm3,0
