StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Maria Island,-42.5967,148.2333,0,2011-12-15,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2011-12-15,5-10m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,10,2011-12-15,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-12-15,10-20m,Ammonium_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,20,2011-12-15,10-20m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,0,2012-01-19,0-5m,Ammonium_mgm3,1.2606029999999997
Maria Island,-42.5967,148.2333,0,2012-01-19,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2012-01-19,5-10m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,10,2012-01-19,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2012-01-19,10-20m,Ammonium_mgm3,2.2410719999999995
Maria Island,-42.5967,148.2333,20,2012-01-19,10-20m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,0,2012-02-22,0-5m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,0,2012-02-22,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2012-02-22,5-10m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,10,2012-02-22,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2012-02-22,10-20m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,20,2012-02-22,10-20m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,0,2012-03-27,0-5m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,0,2012-03-27,0-5m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,10,2012-03-27,5-10m,Ammonium_mgm3,0.7003349999999999
Maria Island,-42.5967,148.2333,10,2012-03-27,5-10m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,20,2012-03-27,10-20m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,20,2012-03-27,10-20m,Nitrate_mgm3,2.8013399999999997
Maria Island,-42.5967,148.2333,0,2012-04-12,0-5m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,0,2012-04-12,0-5m,Nitrate_mgm3,22.410719999999998
Maria Island,-42.5967,148.2333,10,2012-04-12,5-10m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,10,2012-04-12,5-10m,Nitrate_mgm3,22.410719999999998
Maria Island,-42.5967,148.2333,20,2012-04-12,10-20m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,20,2012-04-12,10-20m,Nitrate_mgm3,23.811389999999996
Maria Island,-42.5967,148.2333,0,2012-05-24,0-5m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,0,2012-05-24,0-5m,Nitrate_mgm3,29.414069999999995
Maria Island,-42.5967,148.2333,10,2012-05-24,5-10m,Ammonium_mgm3,1.9609379999999998
Maria Island,-42.5967,148.2333,10,2012-05-24,5-10m,Nitrate_mgm3,29.414069999999995
Maria Island,-42.5967,148.2333,20,2012-05-24,10-20m,Ammonium_mgm3,1.9609379999999998
Maria Island,-42.5967,148.2333,20,2012-05-24,10-20m,Nitrate_mgm3,29.414069999999995
Maria Island,-42.5967,148.2333,0,2012-06-21,0-5m,Ammonium_mgm3,1.5407369999999996
Maria Island,-42.5967,148.2333,0,2012-06-21,0-5m,Nitrate_mgm3,36.41741999999999
Maria Island,-42.5967,148.2333,10,2012-06-21,5-10m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,10,2012-06-21,5-10m,Nitrate_mgm3,36.41741999999999
Maria Island,-42.5967,148.2333,20,2012-06-21,10-20m,Ammonium_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,20,2012-06-21,10-20m,Nitrate_mgm3,37.81809
Maria Island,-42.5967,148.2333,0,2012-07-24,0-5m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,0,2012-07-24,0-5m,Nitrate_mgm3,40.619429999999994
Maria Island,-42.5967,148.2333,10,2012-07-24,5-10m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,10,2012-07-24,5-10m,Nitrate_mgm3,40.619429999999994
Maria Island,-42.5967,148.2333,20,2012-07-24,10-20m,Ammonium_mgm3,1.2606029999999997
Maria Island,-42.5967,148.2333,20,2012-07-24,10-20m,Nitrate_mgm3,40.619429999999994
Maria Island,-42.5967,148.2333,0,2012-08-20,0-5m,Ammonium_mgm3,2.1010049999999993
Maria Island,-42.5967,148.2333,0,2012-08-20,0-5m,Nitrate_mgm3,43.42077
Maria Island,-42.5967,148.2333,10,2012-08-20,5-10m,Ammonium_mgm3,1.6808039999999995
Maria Island,-42.5967,148.2333,10,2012-08-20,5-10m,Nitrate_mgm3,43.42077
Maria Island,-42.5967,148.2333,20,2012-08-20,10-20m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,20,2012-08-20,10-20m,Nitrate_mgm3,43.42077
Maria Island,-42.5967,148.2333,0,2012-10-02,0-5m,Ammonium_mgm3,3.6417419999999994
Maria Island,-42.5967,148.2333,0,2012-10-02,0-5m,Nitrate_mgm3,64.43081999999998
Maria Island,-42.5967,148.2333,10,2012-10-02,5-10m,Ammonium_mgm3,4.0619429999999985
Maria Island,-42.5967,148.2333,10,2012-10-02,5-10m,Nitrate_mgm3,65.83148999999999
Maria Island,-42.5967,148.2333,20,2012-10-02,10-20m,Ammonium_mgm3,6.583148999999998
Maria Island,-42.5967,148.2333,20,2012-10-02,10-20m,Nitrate_mgm3,54.62612999999999
Maria Island,-42.5967,148.2333,0,2012-10-18,0-5m,Ammonium_mgm3,3.2215409999999993
Maria Island,-42.5967,148.2333,0,2012-10-18,0-5m,Nitrate_mgm3,28.013399999999994
Maria Island,-42.5967,148.2333,10,2012-10-18,5-10m,Ammonium_mgm3,3.6417419999999994
Maria Island,-42.5967,148.2333,10,2012-10-18,5-10m,Nitrate_mgm3,28.013399999999994
Maria Island,-42.5967,148.2333,20,2012-10-18,10-20m,Ammonium_mgm3,2.8013399999999997
Maria Island,-42.5967,148.2333,20,2012-10-18,10-20m,Nitrate_mgm3,30.814739999999997
Maria Island,-42.5967,148.2333,0,2012-11-13,0-5m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,0,2012-11-13,0-5m,Nitrate_mgm3,7.003349999999998
Maria Island,-42.5967,148.2333,10,2012-11-13,5-10m,Ammonium_mgm3,1.6808039999999995
Maria Island,-42.5967,148.2333,10,2012-11-13,5-10m,Nitrate_mgm3,8.404019999999997
Maria Island,-42.5967,148.2333,20,2012-11-13,10-20m,Ammonium_mgm3,2.5212059999999994
Maria Island,-42.5967,148.2333,20,2012-11-13,10-20m,Nitrate_mgm3,8.404019999999997
Maria Island,-42.5967,148.2333,0,2013-01-30,0-5m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,0,2013-01-30,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2013-01-30,5-10m,Ammonium_mgm3,4.0619429999999985
Maria Island,-42.5967,148.2333,10,2013-01-30,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2013-01-30,10-20m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,20,2013-01-30,10-20m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,0,2013-02-14,0-5m,Ammonium_mgm3,3.2215409999999993
Maria Island,-42.5967,148.2333,0,2013-02-14,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2013-02-14,5-10m,Ammonium_mgm3,4.622210999999999
Maria Island,-42.5967,148.2333,10,2013-02-14,5-10m,Nitrate_mgm3,1.4006699999999999
Maria Island,-42.5967,148.2333,20,2013-02-14,10-20m,Ammonium_mgm3,2.6612729999999996
Maria Island,-42.5967,148.2333,20,2013-02-14,10-20m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,0,2013-03-14,0-5m,Ammonium_mgm3,0.7003349999999999
Maria Island,-42.5967,148.2333,0,2013-03-14,0-5m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,10,2013-03-14,5-10m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,10,2013-03-14,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2013-03-14,10-20m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,20,2013-03-14,10-20m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,0,2013-04-24,0-5m,Ammonium_mgm3,6.583148999999998
Maria Island,-42.5967,148.2333,0,2013-04-24,0-5m,Nitrate_mgm3,15.407369999999998
Maria Island,-42.5967,148.2333,10,2013-04-24,5-10m,Ammonium_mgm3,4.202009999999999
Maria Island,-42.5967,148.2333,10,2013-04-24,5-10m,Nitrate_mgm3,16.808039999999995
Maria Island,-42.5967,148.2333,20,2013-04-24,10-20m,Ammonium_mgm3,4.202009999999999
Maria Island,-42.5967,148.2333,20,2013-04-24,10-20m,Nitrate_mgm3,16.808039999999995
Maria Island,-42.5967,148.2333,0,2013-05-28,0-5m,Ammonium_mgm3,0.14006699999999997
Maria Island,-42.5967,148.2333,0,2013-05-28,0-5m,Nitrate_mgm3,33.61607999999999
Maria Island,-42.5967,148.2333,10,2013-05-28,5-10m,Ammonium_mgm3,0.14006699999999997
Maria Island,-42.5967,148.2333,10,2013-05-28,5-10m,Nitrate_mgm3,33.61607999999999
Maria Island,-42.5967,148.2333,20,2013-05-28,10-20m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,20,2013-05-28,10-20m,Nitrate_mgm3,33.61607999999999
Maria Island,-42.5967,148.2333,0,2013-06-11,0-5m,Ammonium_mgm3,2.2410719999999995
Maria Island,-42.5967,148.2333,0,2013-06-11,0-5m,Nitrate_mgm3,32.21540999999999
Maria Island,-42.5967,148.2333,10,2013-06-11,5-10m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,10,2013-06-11,5-10m,Nitrate_mgm3,32.21540999999999
Maria Island,-42.5967,148.2333,20,2013-06-11,10-20m,Ammonium_mgm3,1.1205359999999998
Maria Island,-42.5967,148.2333,20,2013-06-11,10-20m,Nitrate_mgm3,32.21540999999999
Maria Island,-42.5967,148.2333,0,2013-08-07,0-5m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,0,2013-08-07,0-5m,Nitrate_mgm3,28.013399999999994
Maria Island,-42.5967,148.2333,10,2013-08-07,5-10m,Ammonium_mgm3,1.8208709999999997
Maria Island,-42.5967,148.2333,10,2013-08-07,5-10m,Nitrate_mgm3,28.013399999999994
Maria Island,-42.5967,148.2333,20,2013-08-07,10-20m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,20,2013-08-07,10-20m,Nitrate_mgm3,28.013399999999994
Maria Island,-42.5967,148.2333,0,2013-08-21,0-5m,Ammonium_mgm3,0.14006699999999997
Maria Island,-42.5967,148.2333,0,2013-08-21,0-5m,Nitrate_mgm3,25.212059999999994
Maria Island,-42.5967,148.2333,10,2013-08-21,5-10m,Ammonium_mgm3,0.4202009999999999
