StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Kangaroo Island,-35.8322,136.4473,10,2017-11-29,5-10m,Ammonium_mgm3,2.2410719999999995
Kangaroo Island,-35.8322,136.4473,10,2017-11-29,5-10m,Nitrate_mgm3,51.82478999999999
Kangaroo Island,-35.8322,136.4473,20,2017-11-29,10-20m,Ammonium_mgm3,0.7003349999999999
Kangaroo Island,-35.8322,136.4473,20,2017-11-29,10-20m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2018-03-07,0-5m,Ammonium_mgm3,2.2410719999999995
Kangaroo Island,-35.8322,136.4473,0,2018-03-07,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2018-03-07,5-10m,Ammonium_mgm3,2.2410719999999995
Kangaroo Island,-35.8322,136.4473,10,2018-03-07,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2018-03-07,10-20m,Ammonium_mgm3,3.7818089999999995
Kangaroo Island,-35.8322,136.4473,20,2018-03-07,10-20m,Nitrate_mgm3,1.4006699999999999
Kangaroo Island,-35.8322,136.4473,0,2018-05-16,0-5m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,0,2018-05-16,0-5m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,10,2018-05-16,5-10m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2018-05-16,5-10m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,20,2018-05-16,10-20m,Ammonium_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2018-05-16,10-20m,Nitrate_mgm3,4.202009999999999
Kangaroo Island,-35.8322,136.4473,0,2018-08-21,0-5m,Ammonium_mgm3,0.7003349999999999
Kangaroo Island,-35.8322,136.4473,0,2018-08-21,0-5m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,10,2018-08-21,5-10m,Ammonium_mgm3,0.7003349999999999
Kangaroo Island,-35.8322,136.4473,10,2018-08-21,5-10m,Nitrate_mgm3,0
Kangaroo Island,-35.8322,136.4473,20,2018-08-21,10-20m,Ammonium_mgm3,1.2606029999999997
